"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Drug/Alcohol Induced"	"Drug/Alcohol Induced Code"	Deaths	Population	Crude Rate
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"Jun., 2009"	"2009/06"	"Drug-induced causes"	"D"	31	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"Jul., 2009"	"2009/07"	"Drug-induced causes"	"D"	45	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"Aug., 2009"	"2009/08"	"Drug-induced causes"	"D"	39	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"Sep., 2009"	"2009/09"	"Drug-induced causes"	"D"	22	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"Oct., 2009"	"2009/10"	"Drug-induced causes"	"D"	20	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"Nov., 2009"	"2009/11"	"Drug-induced causes"	"D"	28	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2009"	"2009"	"Dec., 2009"	"2009/12"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"Jan., 2010"	"2010/01"	"Drug-induced causes"	"D"	27	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"Feb., 2010"	"2010/02"	"Drug-induced causes"	"D"	29	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"Mar., 2010"	"2010/03"	"Drug-induced causes"	"D"	27	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"Apr., 2010"	"2010/04"	"Drug-induced causes"	"D"	23	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"May, 2010"	"2010/05"	"Drug-induced causes"	"D"	32	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"Jun., 2010"	"2010/06"	"Drug-induced causes"	"D"	27	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"Jul., 2010"	"2010/07"	"Drug-induced causes"	"D"	24	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"Aug., 2010"	"2010/08"	"Drug-induced causes"	"D"	29	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"Sep., 2010"	"2010/09"	"Drug-induced causes"	"D"	30	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"Oct., 2010"	"2010/10"	"Drug-induced causes"	"D"	30	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"Nov., 2010"	"2010/11"	"Drug-induced causes"	"D"	39	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2010"	"2010"	"Dec., 2010"	"2010/12"	"Drug-induced causes"	"D"	35	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"Jan., 2011"	"2011/01"	"Drug-induced causes"	"D"	23	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"Feb., 2011"	"2011/02"	"Drug-induced causes"	"D"	42	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"Mar., 2011"	"2011/03"	"Drug-induced causes"	"D"	39	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"Apr., 2011"	"2011/04"	"Drug-induced causes"	"D"	36	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"May, 2011"	"2011/05"	"Drug-induced causes"	"D"	30	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"Jun., 2011"	"2011/06"	"Drug-induced causes"	"D"	42	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"Jul., 2011"	"2011/07"	"Drug-induced causes"	"D"	40	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"Aug., 2011"	"2011/08"	"Drug-induced causes"	"D"	44	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"Sep., 2011"	"2011/09"	"Drug-induced causes"	"D"	35	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Drug-induced causes"	"D"	43	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"Nov., 2011"	"2011/11"	"Drug-induced causes"	"D"	37	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2011"	"2011"	"Dec., 2011"	"2011/12"	"Drug-induced causes"	"D"	34	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"Jan., 2012"	"2012/01"	"Drug-induced causes"	"D"	41	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"Feb., 2012"	"2012/02"	"Drug-induced causes"	"D"	42	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Drug-induced causes"	"D"	39	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"Apr., 2012"	"2012/04"	"Drug-induced causes"	"D"	32	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"May, 2012"	"2012/05"	"Drug-induced causes"	"D"	38	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"Jun., 2012"	"2012/06"	"Drug-induced causes"	"D"	53	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"Jul., 2012"	"2012/07"	"Drug-induced causes"	"D"	39	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"Aug., 2012"	"2012/08"	"Drug-induced causes"	"D"	42	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"Sep., 2012"	"2012/09"	"Drug-induced causes"	"D"	33	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"Oct., 2012"	"2012/10"	"Drug-induced causes"	"D"	44	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"Nov., 2012"	"2012/11"	"Drug-induced causes"	"D"	31	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2012"	"2012"	"Dec., 2012"	"2012/12"	"Drug-induced causes"	"D"	46	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2013"	"2013"	"Jan., 2013"	"2013/01"	"Drug-induced causes"	"D"	43	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2013"	"2013"	"Feb., 2013"	"2013/02"	"Drug-induced causes"	"D"	41	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2013"	"2013"	"Mar., 2013"	"2013/03"	"Drug-induced causes"	"D"	32	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2013"	"2013"	"Apr., 2013"	"2013/04"	"Drug-induced causes"	"D"	30	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2013"	"2013"	"May, 2013"	"2013/05"	"Drug-induced causes"	"D"	38	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2013"	"2013"	"Jun., 2013"	"2013/06"	"Drug-induced causes"	"D"	27	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2013"	"2013"	"Jul., 2013"	"2013/07"	"Drug-induced causes"	"D"	40	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2013"	"2013"	"Aug., 2013"	"2013/08"	"Drug-induced causes"	"D"	33	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2013"	"2013"	"Sep., 2013"	"2013/09"	"Drug-induced causes"	"D"	37	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2013"	"2013"	"Oct., 2013"	"2013/10"	"Drug-induced causes"	"D"	28	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2013"	"2013"	"Nov., 2013"	"2013/11"	"Drug-induced causes"	"D"	41	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2013"	"2013"	"Dec., 2013"	"2013/12"	"Drug-induced causes"	"D"	26	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2014"	"2014"	"Jan., 2014"	"2014/01"	"Drug-induced causes"	"D"	42	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"Drug-induced causes"	"D"	31	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"Drug-induced causes"	"D"	42	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2014"	"2014"	"Apr., 2014"	"2014/04"	"Drug-induced causes"	"D"	49	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2014"	"2014"	"May, 2014"	"2014/05"	"Drug-induced causes"	"D"	63	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2014"	"2014"	"Jun., 2014"	"2014/06"	"Drug-induced causes"	"D"	50	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2014"	"2014"	"Jul., 2014"	"2014/07"	"Drug-induced causes"	"D"	32	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2014"	"2014"	"Aug., 2014"	"2014/08"	"Drug-induced causes"	"D"	48	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2014"	"2014"	"Sep., 2014"	"2014/09"	"Drug-induced causes"	"D"	37	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2014"	"2014"	"Oct., 2014"	"2014/10"	"Drug-induced causes"	"D"	46	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2014"	"2014"	"Nov., 2014"	"2014/11"	"Drug-induced causes"	"D"	46	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2014"	"2014"	"Dec., 2014"	"2014/12"	"Drug-induced causes"	"D"	41	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2015"	"2015"	"Jan., 2015"	"2015/01"	"Drug-induced causes"	"D"	40	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2015"	"2015"	"Feb., 2015"	"2015/02"	"Drug-induced causes"	"D"	46	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2015"	"2015"	"Mar., 2015"	"2015/03"	"Drug-induced causes"	"D"	52	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2015"	"2015"	"Apr., 2015"	"2015/04"	"Drug-induced causes"	"D"	41	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2015"	"2015"	"May, 2015"	"2015/05"	"Drug-induced causes"	"D"	47	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2015"	"2015"	"Jun., 2015"	"2015/06"	"Drug-induced causes"	"D"	49	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2015"	"2015"	"Jul., 2015"	"2015/07"	"Drug-induced causes"	"D"	45	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2015"	"2015"	"Aug., 2015"	"2015/08"	"Drug-induced causes"	"D"	44	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2015"	"2015"	"Sep., 2015"	"2015/09"	"Drug-induced causes"	"D"	62	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2015"	"2015"	"Oct., 2015"	"2015/10"	"Drug-induced causes"	"D"	57	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2015"	"2015"	"Nov., 2015"	"2015/11"	"Drug-induced causes"	"D"	36	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2015"	"2015"	"Dec., 2015"	"2015/12"	"Drug-induced causes"	"D"	62	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Drug-induced causes"	"D"	35	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Feb., 2016"	"2016/02"	"Drug-induced causes"	"D"	75	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Drug-induced causes"	"D"	59	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Drug-induced causes"	"D"	56	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"May, 2016"	"2016/05"	"Drug-induced causes"	"D"	57	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Jun., 2016"	"2016/06"	"Drug-induced causes"	"D"	64	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"Drug-induced causes"	"D"	69	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"Drug-induced causes"	"D"	51	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Drug-induced causes"	"D"	53	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Oct., 2016"	"2016/10"	"Drug-induced causes"	"D"	58	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Nov., 2016"	"2016/11"	"Drug-induced causes"	"D"	75	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2016"	"2016"	"Dec., 2016"	"2016/12"	"Drug-induced causes"	"D"	99	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Jan., 2017"	"2017/01"	"Drug-induced causes"	"D"	91	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Feb., 2017"	"2017/02"	"Drug-induced causes"	"D"	82	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Mar., 2017"	"2017/03"	"Drug-induced causes"	"D"	98	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Apr., 2017"	"2017/04"	"Drug-induced causes"	"D"	80	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"May, 2017"	"2017/05"	"Drug-induced causes"	"D"	103	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Drug-induced causes"	"D"	106	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Drug-induced causes"	"D"	103	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Aug., 2017"	"2017/08"	"Drug-induced causes"	"D"	83	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Sep., 2017"	"2017/09"	"Drug-induced causes"	"D"	83	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Oct., 2017"	"2017/10"	"Drug-induced causes"	"D"	69	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Nov., 2017"	"2017/11"	"Drug-induced causes"	"D"	69	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Dec., 2017"	"2017/12"	"Drug-induced causes"	"D"	91	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Drug-induced causes"	"D"	75	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"Drug-induced causes"	"D"	57	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"Drug-induced causes"	"D"	82	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"Drug-induced causes"	"D"	93	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"May, 2018"	"2018/05"	"Drug-induced causes"	"D"	92	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"Drug-induced causes"	"D"	66	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"Drug-induced causes"	"D"	89	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"Drug-induced causes"	"D"	96	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"Drug-induced causes"	"D"	83	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"Drug-induced causes"	"D"	86	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Nov., 2018"	"2018/11"	"Drug-induced causes"	"D"	73	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Dec., 2018"	"2018/12"	"Drug-induced causes"	"D"	76	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Jan., 2019"	"2019/01"	"Drug-induced causes"	"D"	88	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Feb., 2019"	"2019/02"	"Drug-induced causes"	"D"	69	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Mar., 2019"	"2019/03"	"Drug-induced causes"	"D"	89	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Apr., 2019"	"2019/04"	"Drug-induced causes"	"D"	88	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"May, 2019"	"2019/05"	"Drug-induced causes"	"D"	83	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Jun., 2019"	"2019/06"	"Drug-induced causes"	"D"	85	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Jul., 2019"	"2019/07"	"Drug-induced causes"	"D"	84	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Aug., 2019"	"2019/08"	"Drug-induced causes"	"D"	104	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Sep., 2019"	"2019/09"	"Drug-induced causes"	"D"	68	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Oct., 2019"	"2019/10"	"Drug-induced causes"	"D"	85	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"Drug-induced causes"	"D"	87	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"Drug-induced causes"	"D"	88	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	"Drug-induced causes"	"D"	82	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	"Drug-induced causes"	"D"	69	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	"Drug-induced causes"	"D"	101	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	"Drug-induced causes"	"D"	97	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2020 "	"2020"	"May, 2020 "	"2020/05"	"Drug-induced causes"	"D"	103	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Drug-induced causes"	"D"	91	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	"Drug-induced causes"	"D"	149	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	"Drug-induced causes"	"D"	101	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Drug-induced causes"	"D"	100	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	"Drug-induced causes"	"D"	80	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Drug-induced causes"	"D"	80	Not Applicable	Not Applicable
	"Philadelphia County, PA"	"42101"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	"Drug-induced causes"	"D"	85	Not Applicable	Not Applicable
	"Schuylkill County, PA"	"42107"	"2018"	"2018"	"May, 2018"	"2018/05"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Schuylkill County, PA"	"42107"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"Schuylkill County, PA"	"42107"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	"Drug-induced causes"	"D"	15	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2015"	"2015"	"Apr., 2015"	"2015/04"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2016"	"2016"	"Nov., 2016"	"2016/11"	"Drug-induced causes"	"D"	17	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2016"	"2016"	"Dec., 2016"	"2016/12"	"Drug-induced causes"	"D"	19	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2017"	"2017"	"Feb., 2017"	"2017/02"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2017"	"2017"	"Mar., 2017"	"2017/03"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2017"	"2017"	"Apr., 2017"	"2017/04"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Drug-induced causes"	"D"	15	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2017"	"2017"	"Aug., 2017"	"2017/08"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2019"	"2019"	"Apr., 2019"	"2019/04"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2019"	"2019"	"Nov., 2019"	"2019/11"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2019"	"2019"	"Dec., 2019"	"2019/12"	"Drug-induced causes"	"D"	15	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"Washington County, PA"	"42125"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2007"	"2007"	"Jul., 2007"	"2007/07"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2009"	"2009"	"Mar., 2009"	"2009/03"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2010"	"2010"	"Dec., 2010"	"2010/12"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2011"	"2011"	"May, 2011"	"2011/05"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2011"	"2011"	"Oct., 2011"	"2011/10"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2012"	"2012"	"Mar., 2012"	"2012/03"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2012"	"2012"	"Jun., 2012"	"2012/06"	"Drug-induced causes"	"D"	13	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2012"	"2012"	"Jul., 2012"	"2012/07"	"Drug-induced causes"	"D"	15	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2012"	"2012"	"Nov., 2012"	"2012/11"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2013"	"2013"	"Jan., 2013"	"2013/01"	"Drug-induced causes"	"D"	11	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2013"	"2013"	"Feb., 2013"	"2013/02"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2013"	"2013"	"May, 2013"	"2013/05"	"Drug-induced causes"	"D"	17	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2013"	"2013"	"Dec., 2013"	"2013/12"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2014"	"2014"	"Jan., 2014"	"2014/01"	"Drug-induced causes"	"D"	12	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2014"	"2014"	"Apr., 2014"	"2014/04"	"Drug-induced causes"	"D"	16	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2014"	"2014"	"Jul., 2014"	"2014/07"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2014"	"2014"	"Oct., 2014"	"2014/10"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2015"	"2015"	"Feb., 2015"	"2015/02"	"Drug-induced causes"	"D"	10	Not Applicable	Not Applicable
	"Westmoreland County, PA"	"42129"	"2015"	"2015"	"Mar., 2015"	"2015/03"	"Drug-induced causes"	"D"	14	Not Applicable	Not Applicable
